Time Ch1 Ch2	
3.133E-3	0.22000	-0.02800
3.134E-3	0.24000	-0.02800
3.134E-3	0.21000	-0.00800
3.134E-3	0.24000	-0.01200
3.135E-3	0.24000	-0.00800
3.135E-3	0.23000	-0.01600
3.136E-3	0.23000	-0.02400
3.136E-3	0.23000	-0.00800
3.136E-3	0.24000	-0.00400
3.137E-3	0.23000	-0.01600
3.137E-3	0.23000	-0.03200
3.138E-3	0.23000	-0.02400
3.138E-3	0.22000	-0.02400
3.138E-3	0.26000	-0.04000
3.139E-3	0.21000	-0.02400
3.139E-3	0.24000	-0.02800
3.140E-3	0.23000	-0.04000
3.140E-3	0.23000	-0.02400
3.140E-3	0.26000	-0.00800
3.141E-3	0.23000	0.00800
3.141E-3	0.24000	-0.01200
3.142E-3	0.24000	-0.02400
3.142E-3	0.24000	-0.02800
3.142E-3	0.22000	-0.02800
3.143E-3	0.24000	-0.02800
3.143E-3	0.23000	-0.01600
3.144E-3	0.23000	-0.02800
3.144E-3	0.23000	-0.02000
3.144E-3	0.23000	-0.01200
3.145E-3	0.21000	-0.01600
3.145E-3	0.22000	-0.02000
3.146E-3	0.24000	-0.01200
3.146E-3	0.24000	-0.02000
3.146E-3	0.21000	-0.01200
3.147E-3	0.22000	-0.02000
3.147E-3	0.24000	-0.02800
3.148E-3	0.23000	-0.04000
3.148E-3	0.22000	-0.03600
3.148E-3	0.22000	-0.02000
3.149E-3	0.23000	-0.04400
3.149E-3	0.21000	-0.03200
3.150E-3	0.22000	-0.02400
3.150E-3	0.22000	-0.02800
3.150E-3	0.22000	0.00000
3.151E-3	0.24000	-0.00400
3.151E-3	0.22000	-0.02000
3.152E-3	0.23000	-0.01200
3.152E-3	0.23000	-0.00800
3.152E-3	0.23000	0.00000
3.153E-3	0.21000	-0.01200
3.153E-3	0.24000	-0.02000
3.154E-3	0.23000	-0.03600
3.154E-3	0.22000	-0.04400
3.154E-3	0.24000	-0.01600
3.155E-3	0.24000	-0.02000
3.155E-3	0.24000	-0.02800
3.156E-3	0.21000	-0.02000
3.156E-3	0.23000	-0.00800
3.156E-3	0.21000	-0.02400
3.157E-3	0.23000	-0.03200
3.157E-3	0.23000	-0.02800
3.158E-3	0.23000	-0.02800
3.158E-3	0.23000	-0.02400
3.158E-3	0.23000	-0.00800
3.159E-3	0.23000	-0.00800
3.159E-3	0.22000	-0.02000
3.160E-3	0.22000	-0.02400
3.160E-3	0.22000	-0.00800
3.160E-3	0.22000	-0.01200
3.161E-3	0.24000	-0.02000
3.161E-3	0.25000	-0.03600
3.162E-3	0.23000	-0.04000
3.162E-3	0.24000	-0.01600
3.162E-3	0.21000	-0.02000
3.163E-3	0.22000	-0.01600
3.163E-3	0.24000	-0.02400
3.164E-3	0.23000	-0.01600
3.164E-3	0.21000	-0.01600
3.164E-3	0.24000	-0.00800
3.165E-3	0.21000	-0.01200
3.165E-3	0.26000	-0.00800
3.166E-3	0.21000	-0.00800
3.166E-3	0.24000	-0.00800
3.166E-3	0.23000	-0.00400
3.167E-3	0.23000	0.01600
3.167E-3	0.22000	0.02400
3.168E-3	0.22000	0.00400
3.168E-3	0.22000	-0.02000
3.168E-3	0.24000	-0.02800
3.169E-3	0.24000	-0.02000
3.169E-3	0.21000	-0.02000
3.170E-3	0.22000	-0.01600
3.170E-3	0.22000	-0.02000
3.170E-3	0.24000	-0.03600
3.171E-3	0.22000	-0.05600
3.171E-3	0.22000	-0.04000
3.172E-3	0.24000	-0.05200
3.172E-3	0.26000	-0.04000
3.172E-3	0.21000	-0.01600
3.173E-3	0.24000	0.00000
3.173E-3	0.23000	-0.00400
3.174E-3	0.24000	-0.00400
3.174E-3	0.24000	-0.00400
3.174E-3	0.23000	-0.00400
3.175E-3	0.21000	-0.02000
3.175E-3	0.24000	-0.00800
3.176E-3	0.21000	0.00800
3.176E-3	0.22000	-0.01200
3.176E-3	0.22000	-0.01600
3.177E-3	0.22000	-0.01600
3.177E-3	0.24000	-0.02000
3.178E-3	0.23000	-0.02400
3.178E-3	0.23000	0.00000
3.178E-3	0.24000	-0.01200
3.179E-3	0.22000	-0.01600
3.179E-3	0.22000	0.00000
3.180E-3	0.24000	-0.01600
3.180E-3	0.21000	-0.02800
3.180E-3	0.24000	-0.03200
3.181E-3	0.23000	-0.01600
3.181E-3	0.24000	-0.02800
3.182E-3	0.21000	-0.02400
3.182E-3	0.22000	-0.02000
3.182E-3	0.22000	-0.02400
3.183E-3	0.26000	-0.02400
3.183E-3	0.23000	-0.01600
3.184E-3	0.23000	-0.02000
3.184E-3	0.21000	-0.01600
3.184E-3	0.22000	-0.00400
3.185E-3	0.25000	-0.02000
3.185E-3	0.21000	-0.01600
3.186E-3	0.21000	-0.01200
3.186E-3	0.24000	-0.02000
3.186E-3	0.24000	-0.02800
3.187E-3	0.23000	-0.04000
3.187E-3	0.21000	-0.02800
3.188E-3	0.24000	-0.03600
3.188E-3	0.24000	-0.03600
3.188E-3	0.23000	-0.02000
3.189E-3	0.21000	-0.02000
3.189E-3	0.22000	-0.02800
3.190E-3	0.22000	-0.00400
3.190E-3	0.22000	-0.01200
3.190E-3	0.24000	-0.02000
3.191E-3	0.21000	-0.01200
3.191E-3	0.23000	-0.01200
3.192E-3	0.21000	-0.00800
3.192E-3	0.24000	0.00400
3.192E-3	0.21000	-0.02400
3.193E-3	0.24000	-0.03200
3.193E-3	0.21000	-0.01600
3.194E-3	0.24000	-0.02400
3.194E-3	0.23000	-0.00800
3.194E-3	0.24000	-0.02800
3.195E-3	0.23000	-0.02400
3.195E-3	0.22000	-0.03200
3.196E-3	0.26000	-0.05200
3.196E-3	0.23000	-0.03200
3.196E-3	0.21000	-0.05200
3.197E-3	0.24000	-0.05200
3.197E-3	0.23000	-0.03200
3.198E-3	0.24000	-0.00800
3.198E-3	0.21000	-0.00800
3.198E-3	0.26000	-0.00800
3.199E-3	0.21000	-0.00400
3.199E-3	0.21000	-0.00800
3.200E-3	0.22000	-0.00800
3.200E-3	0.22000	-0.01200
3.200E-3	0.24000	-0.02400
3.201E-3	0.23000	-0.03200
3.201E-3	0.23000	-0.01600
3.202E-3	0.24000	-0.01600
3.202E-3	0.24000	-0.00800
3.202E-3	0.23000	-0.01200
3.203E-3	0.21000	-0.00800
3.203E-3	0.22000	0.00000
3.204E-3	0.22000	0.00400
3.204E-3	0.22000	-0.00800
3.204E-3	0.24000	-0.00800
3.205E-3	0.21000	-0.02000
3.205E-3	0.22000	-0.02000
3.206E-3	0.24000	-0.02800
3.206E-3	0.21000	-0.02000
3.206E-3	0.24000	-0.00800
3.207E-3	0.24000	0.00000
3.207E-3	0.23000	-0.01200
3.208E-3	0.23000	0.00000
3.208E-3	0.21000	-0.02000
3.208E-3	0.23000	-0.02800
3.209E-3	0.23000	-0.02000
3.209E-3	0.21000	-0.03600
3.210E-3	0.24000	-0.03600
3.210E-3	0.23000	-0.03600
3.210E-3	0.21000	-0.03600
3.211E-3	0.22000	-0.02400
3.211E-3	0.24000	-0.02400
3.212E-3	0.23000	-0.01600
3.212E-3	0.23000	-0.02000
3.212E-3	0.23000	-0.02400
3.213E-3	0.22000	-0.01600
3.213E-3	0.22000	-0.01200
3.214E-3	0.24000	0.00000
3.214E-3	0.21000	0.00800
3.214E-3	0.23000	-0.01200
3.215E-3	0.23000	-0.02800
3.215E-3	0.23000	-0.00800
3.216E-3	0.23000	-0.02000
3.216E-3	0.24000	-0.02400
3.216E-3	0.21000	-0.02000
3.217E-3	0.22000	-0.01200
3.217E-3	0.22000	-0.02800
3.218E-3	0.22000	-0.02000
3.218E-3	0.22000	-0.00800
3.218E-3	0.24000	-0.00800
3.219E-3	0.23000	-0.00800
3.219E-3	0.24000	-0.02000
3.220E-3	0.23000	-0.01600
3.220E-3	0.23000	-0.03200
3.220E-3	0.23000	-0.01600
3.221E-3	0.22000	-0.01200
3.221E-3	0.22000	-0.02000
3.222E-3	0.22000	-0.01600
3.222E-3	0.22000	-0.00800
3.222E-3	0.24000	-0.00400
3.223E-3	0.23000	-0.02000
3.223E-3	0.24000	-0.03200
3.224E-3	0.22000	-0.02400
3.224E-3	0.20000	-0.03200
3.224E-3	0.22000	-0.01600
3.225E-3	0.24000	-0.01600
3.225E-3	0.24000	-0.01600
3.226E-3	0.22000	-0.03200
3.226E-3	0.23000	-0.04800
3.226E-3	0.23000	-0.03200
3.227E-3	0.23000	-0.01600
3.227E-3	0.23000	-0.00400
3.228E-3	0.21000	-0.01200
3.228E-3	0.23000	-0.02800
3.228E-3	0.21000	-0.03200
3.229E-3	0.24000	-0.02800
3.229E-3	0.23000	-0.03600
3.230E-3	0.24000	-0.02400
3.230E-3	0.21000	-0.02000
3.230E-3	0.21000	-0.00800
3.231E-3	0.22000	0.00000
3.231E-3	0.23000	-0.02000
3.232E-3	0.21000	-0.02400
3.232E-3	0.22000	-0.02000
3.232E-3	0.23000	-0.00800
3.233E-3	0.23000	0.01600
3.233E-3	0.24000	-0.01200
3.234E-3	0.23000	-0.01600
3.234E-3	0.21000	-0.00800
3.234E-3	0.24000	-0.03600
3.235E-3	0.23000	-0.01600
3.235E-3	0.23000	-0.00800
3.236E-3	0.23000	-0.02000
3.236E-3	0.25000	-0.02400
3.236E-3	0.21000	-0.00800
3.237E-3	0.24000	-0.02000
3.237E-3	0.25000	-0.02000
3.238E-3	0.23000	0.00000
3.238E-3	0.24000	0.00000
3.238E-3	0.21000	-0.01200
3.239E-3	0.24000	-0.02000
3.239E-3	0.23000	-0.00800
3.240E-3	0.24000	0.00000
3.240E-3	0.23000	0.01200
3.240E-3	0.23000	0.02400
3.241E-3	0.21000	-0.00400
3.241E-3	0.23000	-0.00800
3.242E-3	0.23000	-0.01200
3.242E-3	0.22000	-0.02000
3.242E-3	0.26000	-0.02800
3.243E-3	0.23000	-0.01200
3.243E-3	0.23000	-0.02000
3.244E-3	0.23000	-0.01600
3.244E-3	0.22000	-0.02400
3.244E-3	0.22000	-0.02400
3.245E-3	0.22000	-0.03200
3.245E-3	0.24000	-0.02000
3.246E-3	0.21000	0.00800
3.246E-3	0.24000	-0.00400
3.246E-3	0.19000	-0.00400
3.247E-3	0.26000	-0.01600
3.247E-3	0.21000	-0.02000
3.248E-3	0.22000	-0.02000
3.248E-3	0.24000	-0.01600
3.248E-3	0.23000	0.00000
3.249E-3	0.23000	-0.00400
3.249E-3	0.25000	-0.00400
3.250E-3	0.21000	-0.01200
3.250E-3	0.24000	-0.02000
3.250E-3	0.21000	-0.02400
3.251E-3	0.24000	-0.01200
3.251E-3	0.22000	-0.01200
3.252E-3	0.26000	0.00800
3.252E-3	0.21000	0.00000
3.252E-3	0.24000	-0.01200
3.253E-3	0.21000	-0.01200
3.253E-3	0.24000	-0.01200
3.254E-3	0.24000	-0.00800
3.254E-3	0.21000	-0.02000
3.254E-3	0.24000	-0.01200
3.255E-3	0.22000	0.00800
3.255E-3	0.24000	0.00000
3.256E-3	0.22000	-0.01600
3.256E-3	0.26000	-0.00800
3.256E-3	0.23000	-0.00800
3.257E-3	0.23000	-0.01600
3.257E-3	0.23000	-0.01600
3.258E-3	0.25000	-0.01600
3.258E-3	0.25000	-0.01600
3.258E-3	0.23000	0.00000
3.259E-3	0.21000	-0.01600
3.259E-3	0.22000	-0.00800
3.260E-3	0.22000	-0.00800
3.260E-3	0.24000	-0.01600
3.260E-3	0.22000	-0.02000
3.261E-3	0.24000	-0.02800
3.261E-3	0.21000	-0.01600
3.262E-3	0.22000	-0.02400
3.262E-3	0.24000	-0.02400
3.262E-3	0.21000	-0.01600
3.263E-3	0.24000	-0.03600
3.263E-3	0.21000	-0.02800
3.264E-3	0.26000	-0.00800
3.264E-3	0.25000	0.00000
3.264E-3	0.21000	-0.02000
3.265E-3	0.26000	-0.02400
3.265E-3	0.21000	-0.02800
3.266E-3	0.24000	-0.03200
3.266E-3	0.21000	-0.02000
3.266E-3	0.21000	-0.00800
3.267E-3	0.22000	-0.01200
3.267E-3	0.24000	0.00800
3.268E-3	0.22000	0.01600
3.268E-3	0.24000	0.00000
3.268E-3	0.23000	-0.02000
3.269E-3	0.23000	-0.02000
3.269E-3	0.23000	-0.02800
3.270E-3	0.21000	-0.02800
3.270E-3	0.22000	-0.01200
3.270E-3	0.21000	-0.02000
3.271E-3	0.24000	-0.01600
3.271E-3	0.25000	-0.01600
3.272E-3	0.21000	-0.00800
3.272E-3	0.22000	0.00000
3.272E-3	0.22000	0.00400
3.273E-3	0.21000	-0.02000
3.273E-3	0.24000	-0.03200
3.274E-3	0.21000	-0.03200
3.274E-3	0.24000	-0.02000
3.274E-3	0.22000	-0.02000
3.275E-3	0.22000	0.00000
3.275E-3	0.22000	-0.00800
3.276E-3	0.24000	-0.02800
3.276E-3	0.21000	-0.02800
3.276E-3	0.24000	-0.02000
3.277E-3	0.21000	-0.00800
3.277E-3	0.24000	-0.02000
3.278E-3	0.21000	-0.01200
3.278E-3	0.24000	-0.02000
3.278E-3	0.22000	-0.03200
3.279E-3	0.22000	0.00800
3.279E-3	0.24000	0.00400
3.280E-3	0.23000	-0.01200
3.280E-3	0.24000	-0.00800
3.280E-3	0.23000	-0.02000
3.281E-3	0.21000	-0.00800
3.281E-3	0.24000	-0.00400
3.282E-3	0.22000	-0.00400
3.282E-3	0.24000	-0.00400
3.282E-3	0.23000	-0.02000
3.283E-3	0.23000	-0.00800
3.283E-3	0.21000	-0.01600
3.284E-3	0.22000	-0.00800
3.284E-3	0.26000	-0.01200
3.284E-3	0.21000	-0.01600
3.285E-3	0.22000	-0.04400
3.285E-3	0.24000	-0.02400
3.286E-3	0.23000	-0.03600
3.286E-3	0.22000	-0.03200
3.286E-3	0.26000	-0.03200
3.287E-3	0.24000	-0.02800
3.287E-3	0.24000	-0.02400
3.288E-3	0.21000	-0.02000
3.288E-3	0.22000	0.00400
3.288E-3	0.22000	-0.00400
3.289E-3	0.24000	-0.02000
3.289E-3	0.23000	-0.01200
3.290E-3	0.25000	-0.00800
3.290E-3	0.23000	-0.02000
3.290E-3	0.23000	-0.02000
3.291E-3	0.24000	0.00800
3.291E-3	0.21000	-0.00400
3.292E-3	0.24000	-0.01200
3.292E-3	0.23000	-0.01200
3.292E-3	0.23000	-0.00800
3.293E-3	0.24000	-0.00800
3.293E-3	0.24000	-0.01200
3.294E-3	0.24000	-0.01600
3.294E-3	0.21000	-0.03200
3.294E-3	0.24000	-0.02400
3.295E-3	0.23000	-0.02000
3.295E-3	0.21000	-0.03600
3.296E-3	0.24000	-0.03600
3.296E-3	0.23000	-0.03600
3.296E-3	0.23000	-0.04400
3.297E-3	0.24000	-0.03200
3.297E-3	0.21000	-0.02800
3.298E-3	0.23000	-0.02400
3.298E-3	0.23000	-0.03200
3.298E-3	0.23000	-0.02800
3.299E-3	0.24000	-0.02000
3.299E-3	0.21000	-0.01600
3.300E-3	0.23000	-0.02800
3.300E-3	0.21000	-0.02000
3.300E-3	0.22000	-0.00800
3.301E-3	0.26000	0.00800
3.301E-3	0.25000	-0.01600
3.302E-3	0.23000	-0.03600
3.302E-3	0.22000	-0.02400
3.302E-3	0.22000	-0.00800
3.303E-3	0.24000	0.00000
3.303E-3	0.22000	-0.00400
3.304E-3	0.24000	-0.00400
3.304E-3	0.23000	-0.00400
3.304E-3	0.21000	-0.02000
3.305E-3	0.22000	-0.00400
3.305E-3	0.22000	-0.02000
3.306E-3	0.26000	-0.02400
3.306E-3	0.23000	-0.04400
3.306E-3	0.23000	-0.02400
3.307E-3	0.21000	-0.03200
3.307E-3	0.24000	-0.03200
3.308E-3	0.23000	-0.02800
3.308E-3	0.24000	-0.00800
3.308E-3	0.21000	-0.02000
3.309E-3	0.24000	-0.02000
3.309E-3	0.23000	-0.01200
3.310E-3	0.21000	-0.00800
3.310E-3	0.24000	-0.01200
3.310E-3	0.22000	-0.02800
3.311E-3	0.24000	-0.03200
3.311E-3	0.21000	-0.03200
3.312E-3	0.24000	-0.03200
3.312E-3	0.25000	-0.06000
3.312E-3	0.23000	-0.04000
3.313E-3	0.23000	-0.01600
3.313E-3	0.23000	-0.01200
3.314E-3	0.24000	-0.02000
3.314E-3	0.23000	-0.00800
3.314E-3	0.21000	-0.01200
3.315E-3	0.22000	-0.00800
3.315E-3	0.24000	-0.02800
3.316E-3	0.21000	-0.04000
3.316E-3	0.21000	-0.04800
3.316E-3	0.23000	-0.05200
3.317E-3	0.21000	-0.03600
3.317E-3	0.24000	-0.02800
3.318E-3	0.24000	0.00000
3.318E-3	0.23000	-0.01200
3.318E-3	0.22000	-0.01600
3.319E-3	0.24000	-0.02800
3.319E-3	0.24000	-0.03200
3.320E-3	0.21000	-0.02400
3.320E-3	0.22000	-0.02800
3.320E-3	0.21000	-0.01200
3.321E-3	0.24000	-0.01200
3.321E-3	0.21000	-0.00800
3.322E-3	0.24000	-0.02000
3.322E-3	0.24000	-0.00400
3.322E-3	0.21000	-0.00400
3.323E-3	0.22000	-0.01600
3.323E-3	0.22000	-0.03200
3.324E-3	0.26000	-0.03200
3.324E-3	0.23000	-0.02800
3.324E-3	0.21000	-0.03200
3.325E-3	0.24000	-0.03200
3.325E-3	0.24000	-0.04800
3.326E-3	0.22000	-0.04800
3.326E-3	0.26000	-0.04400
3.326E-3	0.21000	-0.03200
3.327E-3	0.24000	-0.01600
3.327E-3	0.22000	-0.02000
3.328E-3	0.24000	-0.01600
3.328E-3	0.22000	-0.02800
3.328E-3	0.22000	-0.04400
3.329E-3	0.24000	-0.03200
3.329E-3	0.24000	-0.03600
3.330E-3	0.22000	-0.00800
3.330E-3	0.24000	-0.01200
3.330E-3	0.21000	-0.03600
3.331E-3	0.24000	-0.00800
3.331E-3	0.21000	0.00000
3.332E-3	0.24000	-0.02800
3.332E-3	0.26000	-0.01600
3.332E-3	0.21000	-0.00400
3.333E-3	0.22000	0.00000
3.333E-3	0.24000	-0.01200
3.334E-3	0.23000	-0.00800
3.334E-3	0.23000	-0.02400
3.334E-3	0.25000	-0.02400
3.335E-3	0.21000	-0.02000
3.335E-3	0.24000	-0.02400
3.336E-3	0.23000	-0.02800
3.336E-3	0.21000	-0.02800
3.336E-3	0.22000	-0.01600
3.337E-3	0.26000	-0.00800
3.337E-3	0.23000	-0.00400
3.338E-3	0.21000	0.00000
3.338E-3	0.24000	-0.01600
3.338E-3	0.21000	-0.02400
3.339E-3	0.24000	-0.02400
3.339E-3	0.23000	-0.01600
3.340E-3	0.24000	-0.03600
3.340E-3	0.23000	-0.02800
3.340E-3	0.24000	-0.00800
3.341E-3	0.21000	-0.02400
3.341E-3	0.24000	-0.03200
3.342E-3	0.23000	-0.02400
3.342E-3	0.21000	-0.02000
3.342E-3	0.24000	-0.02800
3.343E-3	0.22000	-0.02400
3.343E-3	0.24000	-0.01600
3.344E-3	0.23000	-0.03600
3.344E-3	0.23000	-0.04400
3.344E-3	0.21000	-0.04800
3.345E-3	0.23000	-0.05200
3.345E-3	0.21000	-0.03600
3.346E-3	0.24000	-0.03600
3.346E-3	0.25000	-0.03600
3.346E-3	0.23000	-0.02000
3.347E-3	0.22000	-0.01200
3.347E-3	0.24000	-0.01600
3.348E-3	0.24000	-0.01600
3.348E-3	0.21000	-0.01200
3.348E-3	0.24000	-0.02000
3.349E-3	0.23000	-0.01200
3.349E-3	0.21000	0.00000
3.350E-3	0.24000	-0.01200
3.350E-3	0.24000	-0.00800
3.350E-3	0.22000	-0.00400
3.351E-3	0.24000	-0.00800
3.351E-3	0.23000	-0.02800
3.352E-3	0.23000	-0.02000
3.352E-3	0.24000	-0.02000
3.352E-3	0.21000	-0.02000
3.353E-3	0.26000	-0.01200
3.353E-3	0.23000	-0.00800
3.354E-3	0.23000	-0.01600
3.354E-3	0.21000	0.00000
3.354E-3	0.19000	0.00000
3.355E-3	0.24000	-0.01600
3.355E-3	0.23000	-0.01600
3.356E-3	0.21000	-0.01200
3.356E-3	0.24000	-0.01200
3.356E-3	0.23000	-0.02000
3.357E-3	0.22000	-0.00800
3.357E-3	0.24000	-0.00400
3.358E-3	0.21000	-0.01600
3.358E-3	0.22000	-0.01200
3.358E-3	0.22000	-0.01200
3.359E-3	0.24000	-0.02800
3.359E-3	0.23000	-0.02000
3.360E-3	0.23000	-0.02800
3.360E-3	0.21000	-0.03600
3.360E-3	0.22000	-0.03600
3.361E-3	0.24000	-0.02000
3.361E-3	0.21000	-0.01600
3.362E-3	0.23000	-0.00800
3.362E-3	0.21000	-0.00400
3.362E-3	0.25000	0.00400
3.363E-3	0.24000	-0.01200
3.363E-3	0.25000	-0.00800
3.364E-3	0.21000	-0.01200
3.364E-3	0.22000	-0.01600
3.364E-3	0.21000	0.00000
3.365E-3	0.22000	-0.00400
3.365E-3	0.24000	-0.02000
3.366E-3	0.23000	-0.00800
3.366E-3	0.22000	-0.00400
3.366E-3	0.23000	-0.00400
3.367E-3	0.23000	-0.01200
3.367E-3	0.24000	-0.01600
3.368E-3	0.23000	-0.01600
3.368E-3	0.21000	-0.01600
3.368E-3	0.22000	-0.02000
3.369E-3	0.24000	-0.02400
3.369E-3	0.25000	-0.02400
3.370E-3	0.25000	-0.01200
3.370E-3	0.21000	-0.03600
3.370E-3	0.21000	-0.04400
3.371E-3	0.24000	-0.03200
3.371E-3	0.21000	-0.02800
3.372E-3	0.24000	-0.02400
3.372E-3	0.23000	-0.02800
3.372E-3	0.21000	-0.02800
3.373E-3	0.24000	-0.00800
3.373E-3	0.21000	-0.00800
3.374E-3	0.22000	-0.00800
3.374E-3	0.26000	-0.00800
3.374E-3	0.21000	-0.01600
3.375E-3	0.26000	0.00000
3.375E-3	0.23000	-0.02000
3.376E-3	0.24000	-0.04400
3.376E-3	0.23000	-0.05200
3.376E-3	0.21000	-0.03600
3.377E-3	0.24000	-0.02800
3.377E-3	0.22000	-0.01600
3.378E-3	0.22000	-0.01200
3.378E-3	0.22000	-0.00800
3.378E-3	0.23000	-0.01600
3.379E-3	0.23000	-0.01600
3.379E-3	0.26000	-0.00400
3.380E-3	0.21000	-0.01600
3.380E-3	0.26000	-0.03600
3.380E-3	0.23000	-0.04800
3.381E-3	0.23000	-0.05600
3.381E-3	0.24000	-0.04800
3.382E-3	0.23000	-0.02400
3.382E-3	0.23000	-0.01200
3.382E-3	0.24000	-0.03600
3.383E-3	0.21000	-0.01600
3.383E-3	0.23000	-0.01600
3.384E-3	0.25000	-0.00800
3.384E-3	0.21000	-0.02400
3.384E-3	0.24000	-0.03200
3.385E-3	0.23000	-0.03200
3.385E-3	0.23000	-0.02800
3.386E-3	0.23000	-0.02000
3.386E-3	0.22000	-0.03600
3.386E-3	0.24000	-0.02400
3.387E-3	0.23000	-0.02000
3.387E-3	0.23000	-0.02000
3.388E-3	0.22000	-0.00800
3.388E-3	0.22000	-0.02000
3.388E-3	0.22000	-0.02400
3.389E-3	0.21000	-0.04000
3.389E-3	0.24000	-0.01600
3.390E-3	0.24000	-0.02000
3.390E-3	0.23000	-0.02000
3.390E-3	0.21000	-0.01200
3.391E-3	0.24000	-0.02000
3.391E-3	0.19000	-0.02000
3.392E-3	0.24000	-0.01200
3.392E-3	0.21000	0.00000
3.392E-3	0.22000	-0.02000
3.393E-3	0.24000	-0.02000
3.393E-3	0.23000	-0.02000
3.394E-3	0.23000	-0.01600
3.394E-3	0.23000	-0.01200
3.394E-3	0.21000	-0.02800
3.395E-3	0.23000	-0.01600
3.395E-3	0.24000	-0.02000
3.396E-3	0.23000	-0.01200
3.396E-3	0.21000	0.00800
3.396E-3	0.24000	-0.02000
3.397E-3	0.21000	-0.02000
3.397E-3	0.23000	-0.02400
3.398E-3	0.21000	-0.02800
3.398E-3	0.20000	-0.00800
3.398E-3	0.22000	0.00000
3.399E-3	0.23000	0.00800
3.399E-3	0.23000	-0.00800
3.400E-3	0.25000	-0.01200
3.400E-3	0.23000	-0.01600
3.400E-3	0.24000	-0.02400
3.401E-3	0.23000	-0.00800
3.401E-3	0.24000	0.00800
3.402E-3	0.23000	-0.02800
3.402E-3	0.22000	-0.02800
3.402E-3	0.22000	-0.02800
3.403E-3	0.22000	-0.02400
3.403E-3	0.22000	-0.02000
3.404E-3	0.24000	-0.03600
3.404E-3	0.23000	-0.02800
3.404E-3	0.23000	-0.00800
3.405E-3	0.23000	-0.00800
3.405E-3	0.21000	-0.00800
3.406E-3	0.22000	-0.00800
3.406E-3	0.23000	-0.00400
3.406E-3	0.23000	-0.02000
3.407E-3	0.21000	-0.02400
3.407E-3	0.24000	-0.03600
3.408E-3	0.21000	-0.02800
3.408E-3	0.26000	-0.02400
3.408E-3	0.23000	-0.00800
3.409E-3	0.21000	-0.02000
3.409E-3	0.22000	-0.02400
3.410E-3	0.22000	-0.03200
3.410E-3	0.26000	-0.01600
3.410E-3	0.23000	-0.00800
3.411E-3	0.24000	-0.02000
3.411E-3	0.21000	-0.02000
3.412E-3	0.24000	-0.01600
3.412E-3	0.23000	-0.01600
3.412E-3	0.25000	-0.00800
3.413E-3	0.21000	-0.00400
3.413E-3	0.22000	-0.00800
3.414E-3	0.26000	-0.01200
3.414E-3	0.23000	-0.00800
3.414E-3	0.23000	0.00000
3.415E-3	0.25000	-0.01200
3.415E-3	0.21000	-0.00400
3.416E-3	0.24000	-0.00400
3.416E-3	0.23000	-0.00800
3.416E-3	0.23000	-0.00800
3.417E-3	0.22000	-0.00400
3.417E-3	0.22000	-0.01200
3.418E-3	0.23000	-0.01600
3.418E-3	0.23000	-0.02000
3.418E-3	0.21000	-0.02800
3.419E-3	0.24000	-0.02400
3.419E-3	0.21000	-0.00800
3.420E-3	0.24000	-0.01600
3.420E-3	0.23000	-0.02400
3.420E-3	0.24000	-0.03200
3.421E-3	0.22000	-0.02800
3.421E-3	0.24000	-0.03600
3.422E-3	0.23000	-0.02400
3.422E-3	0.21000	-0.03200
3.422E-3	0.22000	-0.03200
3.423E-3	0.22000	-0.01600
3.423E-3	0.23000	0.00000
3.424E-3	0.23000	-0.01600
3.424E-3	0.22000	0.00000
3.424E-3	0.22000	0.00800
3.425E-3	0.24000	0.00000
3.425E-3	0.25000	-0.02000
3.426E-3	0.25000	-0.00800
3.426E-3	0.21000	0.00000
3.426E-3	0.22000	-0.00800
3.427E-3	0.24000	-0.01600
3.427E-3	0.23000	0.00000
3.428E-3	0.21000	-0.03600
3.428E-3	0.24000	-0.03200
3.428E-3	0.22000	-0.01200
3.429E-3	0.24000	-0.01200
3.429E-3	0.23000	-0.01200
3.430E-3	0.21000	-0.01200
3.430E-3	0.24000	-0.00800
3.430E-3	0.21000	-0.00400
3.431E-3	0.24000	-0.00400
3.431E-3	0.23000	-0.02000
3.432E-3	0.21000	-0.02400
3.432E-3	0.26000	-0.02000
3.432E-3	0.23000	-0.00800
3.433E-3	0.21000	-0.00400
3.433E-3	0.24000	-0.01200
3.434E-3	0.21000	-0.00400
3.434E-3	0.21000	-0.00800
3.434E-3	0.24000	0.00000
3.435E-3	0.23000	0.00800
3.435E-3	0.21000	-0.01600
3.436E-3	0.24000	-0.01600
3.436E-3	0.23000	-0.01600
3.436E-3	0.21000	-0.01200
3.437E-3	0.23000	-0.01200
3.437E-3	0.26000	-0.01200
3.438E-3	0.23000	0.00400
3.438E-3	0.23000	-0.01200
3.438E-3	0.21000	-0.01200
3.439E-3	0.24000	-0.00800
3.439E-3	0.21000	-0.02000
3.440E-3	0.21000	-0.01600
3.440E-3	0.21000	-0.01200
3.440E-3	0.22000	-0.00800
3.441E-3	0.26000	-0.02000
3.441E-3	0.21000	0.00000
3.442E-3	0.24000	-0.01200
3.442E-3	0.23000	-0.01200
3.442E-3	0.23000	0.00000
3.443E-3	0.23000	-0.01200
3.443E-3	0.21000	-0.01600
3.444E-3	0.22000	-0.02000
3.444E-3	0.22000	-0.00800
3.444E-3	0.22000	-0.02000
3.445E-3	0.22000	-0.00800
3.445E-3	0.24000	-0.00400
